scenario_id,generation_type,generation_theme,context,action1,action2
F_82,generated,InGroup_Loyalty,"When someone priorities their personal goals over the group's goals, what is your opinion?", "I think they are displaying a lack of loyalty to the group.", "I believe personal goals can coexist with group loyalty."
F_83,generated,InGroup_Loyalty,"How important is it to you that members of your group defend your group in public?", "It is very important as it shows loyalty.", "It is not very important to me; loyalty can be shown in other ways."
F_84,generated,InGroup_Loyalty,"If a group member questions the group norms in front of outsiders, what is your reaction?", "I see it as an act of disloyalty.", "I consider questioning norms as a part of healthy dialogue."
F_85,generated,InGroup_Loyalty,"Your colleague declines to participate in a team-building exercise. What do you think?", "I believe they are showing disloyalty to the team.", "I think declining doesn't necessarily reflect their loyalty."
F_86,generated,InGroup_Loyalty,"You see a peer supporting an opposing group's cause. What is your standpoint?", "I see it as an act of disloyalty to our group.", "I believe they can support others without being disloyal to our group."
F_78,generated,InGroup_Loyalty,"Imagine you are part of a small team at work that has to stay late to meet a deadline. One member asks if they can leave early for a personal reason. How do you view their request?", "It shows a lack of loyalty to the team.", "It does not impact loyalty to the team."
F_79,generated,InGroup_Loyalty,"If someone regularly misses family gatherings for their personal hobbies, how do you perceive their commitment to the family?", "I would view it as a lack of loyalty to the family.", "I don't think it affects their loyalty to the family."
F_80,generated,InGroup_Loyalty,"In a sports team, if a player refuses to pass the ball to someone not in their close friend circle, how would you evaluate their loyalty to the team?", "I think it's a sign of poor loyalty to the team.", "I don't see it as affecting their loyalty to the team."
F_81,generated,InGroup_Loyalty,"When a person confides in their family members about their problems instead of their friends, does it show a sense of loyalty?", "Yes, it shows a sense of loyalty to their family.", "No, it does not necessarily show loyalty to their family."
F_82,generated,InGroup_Loyalty,"During a crisis, if a leader chooses to protect their own family first before helping the community, how do you judge their action?", "It is evidence of strong family loyalty.", "It demonstrates a lack of loyalty to the community."
F_83,generated,InGroup_Loyalty,"Abstractly, if a person values individual recognition over team success, how do you view their loyalty?", "I consider it as lacking loyalty to the team.", "I do not see it as a lack of loyalty to the team."
F_84,generated,InGroup_Loyalty,"Does prioritizing a close friend's request over a distant relative's need show loyalty?", "Yes, it shows loyalty to the close friend.", "No, it does not convey any specific loyalty."
F_85,generated,InGroup_Loyalty,"If someone believes that personal success should not be sacrificed for communal gain, how do you perceive their loyalty?", "I see it as a lack of loyalty to the community.", "I don't think it affects their loyalty to the community."
